time	expire_status	product_name	long_desc	price	regular_price	volume
2015/6/23 14:27:53	1	"黑熊家族抗皱保湿白金眼膜贴"	"火爆韩国黑熊家族白金眼膜，拒绝熊猫眼，100%天然安全，闪亮双眸只需一贴。"	54.9	151	"763"
2015/6/23 14:27:53	2	"卡文克莱喜欢你女士淡香水50ml"	"CK（IN2U）女士淡香水，享受每个当下！对香诉情，肆意青春，大胆说爱！"	109	209	"162"
2015/6/23 14:27:53	1	"SKIN FOOD顶级酪梨修护精华"	"肌肤吃酪梨，水嫩光滑吃出来！SKIN FOOD顶级酪梨修护精华"	89	179	"907"
2015/6/23 14:27:53	1	"洁森儿童超温和无泪洗发水517ml"	"洗澡时眼睛睁再大也不怕！健生（Jason Natural）儿童超温和无泪洗发水517g"	79	89	"828"
2015/6/23 14:27:53	1	"贝芳阿葇码薰衣草精油10ml"	"女人必备BF薰衣草精油，超强再生力量，祛痘印除疤痕，舒缓安神，深度助眠。"	99	139	"942"
2015/6/23 14:27:53	1	"得鲜都市生态亚麻籽紧致睡眠面膜"	"敷着The Saem种子面膜让自己睡个“美容觉”，肌肤如归零般重生！"	89	169	"921"
2015/6/23 14:27:53	1	"自然乐园植物本源温和抗敏感乳液"	"敏感肌的守护乳，自然乐园（Nature Republic) 植物本源温和抗敏感乳液。"	79	140	"977"
2015/6/23 14:27:53	1	"丽珍苹果髋贴片"	"微笑曲线贴出来，不用深蹲也能有翘臀，轻松拥有苹果hip。"	79	160	"946"
2015/6/23 14:27:53	2	"SKINFOOD青葡萄清爽粉饼21#"	"会呼吸的控油粉饼！油光不再见，毛孔藏起来！SKINFOOD青葡萄清爽粉饼21#"	59	109	"103"
2015/6/23 14:27:53	2	"丽得姿水库深层保湿霜"	"丽得姿（Leaders）水库深层保湿霜，48小时急救干燥肌肤。"	89	179	"556"
2015/6/23 14:27:53	2	"美体小铺茶树沐浴露 250ml"	"肌肤不再“背痘缠身”！美体小铺（The Body Shop）茶树沐浴露 250ml"	59.9	95	"56"
2015/6/23 14:27:53	2	"思亲肤番茄西红柿美白乳液"	"小番茄的美白大力量，skinfood思亲肤顶级番茄美白乳液 140ml。"	79	149	"21"
2015/6/23 14:27:53	2	"倩碧温和液体洁面皂200ML"	"倩碧温和液体洁面皂200ML，改善肌肤敏感现象！"	99	200	"17"
2015/6/23 14:27:53	2	"自然乐园金盏花完美防晒乳SPF50+"	"让你怎么都晒不黑的防晒乳，自然乐园普罗旺斯金盏花完美防晒乳SPF50+"	79	139	"22"
2015/6/23 14:27:53	2	"范思哲明亮水晶粉钻女士香水5ml"	"范思哲(Versace)明亮水晶粉钻女士香水5ml！享受属于自己的浪漫时刻！"	49.9	79.9	"2"
2015/6/23 14:27:53	2	"九朵云祛斑霜（企划套组）"	"“斑的克星”感恩回馈超值套组来袭！28天逆袭无暇鸡蛋颜。"	107	169	"0"
2015/6/23 14:27:53	1	"玛丽布防晒乳液 SPF30 200ml"	"防晒居然也可以这么润？玛丽布（Malibu）防晒乳液SPF30 200ml"	75	85	"116753"
2015/6/23 14:27:53	1	"医食同源(ISDG)爽快酵素60粒\/袋"	"医食同源(ISDG)爽快酵素60粒\/袋，饱食大餐，也能轻松享瘦！"	119	249	"4646"
2015/6/23 14:27:53	1	"爱茉莉water+水加分健康减肥茶"	"爱茉莉water+水加分健康减肥茶切断脂肪链，安全不反弹，轻松享“瘦”！"	79	169	"14291"
2015/6/23 14:27:53	1	"公主酵素720ml"	"公主酵素720ml，你也可以享受公主待遇，变成公主！"	299	599	"6711"
2015/6/23 14:27:53	1	"医食同源(ISDG)Hot酵素60粒\/袋"	"医食同源Hot酵素60粒\/袋，燃烧脂肪健康瘦身，好身材无赘肉！"	99	199	"4910"
2015/6/23 14:27:53	1	"太平洋爱茉莉+水加分健康减肥茶"	"韩国爱茉莉纤体饮料（30袋）切断脂肪链，安全不反弹，轻松享“瘦”！"	79	169	"7772"
2015/6/23 14:27:53	1	"爱茉莉太平洋水加分健康减肥茶"	"韩国爱茉莉纤体饮料（30袋）切断脂肪链，安全不反弹，轻松享“瘦”！"	79	169	"7426"
2015/6/23 14:27:53	1	"JUST ORGANIC 纯天然蜂蜜500g"	"JUST ORGANIC 纯天然蜂蜜500g，质地纯净，健康安全。"	59	130	"8237"
2015/6/23 14:27:53	1	"GoldenVale 玉米片"	"GoldenVale 玉米片，无油烘焙、健康天然、0添加！"	39	90	"10892"
2015/6/23 14:27:53	1	"费列罗巧克力酱"	"费列罗(Ferrero) NUTELLA巧克力酱，口味香浓醇正，你会爱上这个味道。"	39	69	"8962"
2015/6/25 23:58:25	1	"Anessa黄金水钻防晒露 60ml"	"海边、户外旅行首选！Anessa黄金水钻防晒露 60m"	199	300	"15631"
2015/6/25 23:58:25	1	"卸妆皇后（ALOVIVI）卸妆液"	"卸妆胜过保养，残留等于毁容！日本ALOVIVI卸妆皇后，速融净妆，裸肌0压力！"	69	103	"20594"
2015/6/25 23:58:25	1	"蝶翠诗(DHC)深层卸妆油200ml"	"美粉大福利，DHC卸妆油海淘直邮低价来袭！凭实力创造知名度美妆达人都用它"	119	218	"12576"
2015/6/25 23:58:25	1	"高丝胶原蛋白弹性面膜30抽"	"颠覆懒人护肤时代，首创抽取式面膜贴，高丝胶原蛋白弹性保湿面膜30抽"	59.9	135	"22405"
2015/6/25 23:58:25	1	"熊野油脂马油滋润无硅洗发水"	"马油正流行，护发也风行！拒绝假顺滑！马油洗发水，日本护发新秘笈！"	59	115	"19971"
2015/6/25 23:58:25	1	"Grow Gorgeous 神奇防脱生发精华"	"Grow Gorgeous防脱生发精华60ml	199	320	"5377"
2015/6/25 23:58:25	1	"碧柔含水清爽保湿防晒乳液"	"会呼吸的防晒，让你这个夏天不再变成小斑马！碧柔含水清爽保湿防晒乳液"	59	119	"15112"
2015/6/25 23:58:25	1	"水宝宝超透气防敏感防晒喷雾"	"水宝宝(Coppertone)超透气防敏感防晒喷雾SPF30+ 7.5ozl，均匀快干！"	99	119	"9017"
2015/6/25 23:58:25	1	"SK-II护肤精华露215ml"	"SK-II护肤精华露215ml，晶莹剔透，弹润透亮，缔造肌肤保养的奇迹！"	699	1270	"2311"
2015/6/25 23:58:25	1	"资生堂Fino渗透护发膜"	"日本最人气“治愈性”修护发膜，从此告别“枯草妹”，让你的头发一顺到底！"	59	99	"11000"
2015/6/25 23:58:25	1	"FANCL无添加纳米卸妆油120ml"	"@cosme卸妆部NO.1，Fancl无添加纳米卸妆油120ml，一溶即化，遇水即净"	119	230	"5199"
2015/6/25 23:58:25	1	"美白雪肌乳"	"已经没有马甲线了，你还不白！全身一抹无“黑”事，你的肌肤白到会发光哎~"	79	179	"7464"
2015/6/25 23:58:25	1	"睿嫣(ReEn)韩方健康染发剂"	"韩式百年纯植物五方色染发，发色绚丽亮彩，持久不脱色，更免受化学染色危害"	55	99	"9762"
2015/6/25 23:58:25	1	"医食同源(ISDG)Hot酵素60粒\/袋"	"医食同源Hot酵素60粒\/袋，燃烧脂肪健康瘦身，好身材无赘肉！"	99	199	"1634"
2015/6/25 23:58:25	1	"STYLE NARA 生物纤维全效眼膜"	"韩国爆款“人皮眼膜”！一贴极速美眼神器！生物纤维全覆盖，一网打尽黑眼圈"	59	138	"7425"
2015/6/25 23:58:25	1	"本家豆花庵 豆姬酸奶面膜"	"肌肤喝酸奶，白嫩似豆腐！日本cosme热卖新品！本家豆花庵豆姬酸奶面膜。"	74.9	178	"5778"
2015/6/25 23:58:25	1	"麦迪安86牙膏红色升级版3支装"	"全面洁净牙齿，抗击牙龈出血，韩国高端医美精研牙膏，打造教科书般健康口腔"	45	79	"8804"
2015/6/25 23:58:25	1	"SKII护肤套装"	"SKII护肤套装，如果你没有用过神仙水，就等于没有用过SK-II！"	1199	2540	"2699"
2015/6/25 23:58:25	2	"奇贴派粉红女郎乳头霜"	"酥胸粉嫩，前戏激情！60秒告别紫葡萄，你的桃色诱惑，让他“性”致高昂！"	69	129	"6801"
2015/6/25 23:58:25	1	"博柏利风格女士淡香水30ml"	"俏皮又不失优雅！Burberry风格女士淡香水30ml，清甜花果香，你的专属气息！"	119	380	"3068"
2015/6/25 23:58:25	1	"DIAFORCE贵妇黄金钻石眼膜韩版"	"让双眼细纹晚来五年，黄金超导吸收技术，隐藏眼纹黑眼圈，留住年轻紧致双眼"	79	129	"3973"
2015/6/25 23:58:25	2	"芳芯女性私密洗护液200ml"	"女生不再有难“炎”之隐， 芳芯(Femfresh)女性私密洗护液200ml（洋甘菊）"	45	45	"8541"
2015/6/25 23:58:25	1	"高丽雅娜E.G.F安瓶精华7日装"	"你知道吗？你卸了妆已经不再是个少女了！高丽雅娜全新7支装肉毒精华礼盒"	119	219	"2847"
2015/6/25 23:58:25	2	"lululun高效保湿修复补水面膜"	"噜噜噜，让你的肌肤喝饱“水”，不再羡慕婴儿肌！"	39	89	"9015"
2015/6/25 23:58:25	1	"可莱丝竹炭清洁洗面奶170ml"	"朋友圈代购可莱丝水库面膜【必搭单品】，1溶2吸3收紧，毛孔不再被黑！"	49	89	"5625"
2015/6/25 23:58:25	1	"高丝保湿面膜粉色5片装"	"日本连续9年畅销NO.1，高丝玻尿酸保湿面膜，亚马逊超高好评纪录的膜界之王"	49	99	"5513"
2015/6/25 23:58:25	2	"ALOVIVI皇后薏仁水"	"Cosme强推500ml大瓶化妆水界又一劲敌！ALOVIVI不止有皇后卸妆水。"	49	89	"6038"
2015/6/25 23:58:25	1	"碧缇丝免水洗发喷雾200ml"	"碧缇丝免水洗发喷雾（原味），洗头烦恼，一喷解决！"	39.9	79	"5566"
2015/6/25 23:58:25	1	"倩碧柔性液体洁面皂200ml"	"倩碧（Clinique）柔性液体洁面皂200ml，倩碧皮肤科医生的最佳选择！"	99	200	"2853"
2015/6/25 23:58:25	1	"欧蒂玛魅力维他命B12 活肤面霜"	"VITACREME维他命B12 活肤面霜，告别美颜磨皮，揭开完美素颜秘诀！"	99	189	"2672"
2015/6/25 23:58:25	1	"花王esprincess魔法香气发膜"	"花王（KAO）esprincess魔法香气发膜，深透滋养，香气持久！"	49	95	"4567"
2015/6/25 23:58:25	1	"Bye Bye Blemish瞬间祛痘精华"	"美国顶级祛痘药妆！ Bye Bye Blemish瞬间祛痘精华29.5ml。"	79.9	125	"2975"
2015/6/25 23:58:25	2	"Pure Smile 艺妓精华面膜套组"	"Puresmile 艺妓面膜，让你轻松换装成为日本歌舞伎，Cosplay就是这么简单"	39	69	"6513"
2015/6/25 23:58:25	1	"水宝宝儿童持续防晒喷雾"	"水宝宝(Coppertone)儿童持续防晒喷雾SPF30+ 7.5oz，宝宝开心，妈妈放心！"	99	119	"2554"
2015/6/25 23:58:25	1	"SkinBody强效瘦手臂溶脂贴"	"拒当粗壮大手，SkinBody强效瘦手臂溶脂贴，让你重返手臂纤细萌妹子。"	69	119	"3481"
2015/6/25 23:58:25	1	"加州宝宝金盏花泡泡沐浴露 384ml"	"好莱坞妈妈的挚爱！加州宝宝婴儿沐浴露，洗去湿疹、痱子，温和无泪配方！"	109	319	"2504"
2015/6/25 23:58:25	1	"思亲肤蛋白明亮细致泡沫洁面乳"	"韩妹最爱天的然植物系skinfood丝质蛋白泡沫洗面奶！面部毒素1洗清0！"	59	133	"3248"
2015/6/25 23:58:25	1	"自然乐园92芦荟原汁喷雾"	"女人要美，肌肤必须水，传承自然乐园经典92芦荟，水到极致自然美到窒息"	39	69	"4346"
2015/6/25 23:58:25	2	"比那氏Propolinse蜂胶漱口水"	"日本@cosme 第5位，比那氏Propolinse蜂胶漱口水600ml	59	115	"3873"
2015/6/25 23:58:25	1	"黑熊家族祛黑眼圈黄金眼膜贴"	"熊猫眼！表情纹！不是一个人的病，而是一群人的标签！黑熊家族黄金眼膜来袭"	54.9	99	"3431"
2015/6/25 23:58:25	1	"Cherish 新感觉小刷头牙刷套组"	"白，就要刷出来！日本30万牙科医师共同推荐的【清洁型美白】牙刷。"	49	86	"3702"
2015/6/25 23:58:25	1	"A&#039;pieu 止汗喷雾100ml"	"A&#039;pieu 止汗喷雾100ml，拒做女”汉“子，喷走夏天烦恼"	39	70	"4146"
2015/6/25 23:58:25	1	"谜尚幻彩舞动腮红球"	"拒绝死白，必须好气色！谜尚幻彩舞动腮红球，国际一线品牌同款出世！"	119	269	"2306"
2015/6/25 23:58:25	1	"袋鼠（AUSSIE）丰盈蓬松洗发水"	"瓶中奥秘，发上奇迹！袋鼠丰盈蓬松洗发水，拯救扁塌油发，打造空气感秀发！"	59	89	"2795"
2015/6/25 23:58:25	1	"SD 蒸汽发膜3片"	"SD蒸汽发膜3片，自发热蒸汽护理，轻松“蒸进”满满营养，枯发即刻柔顺。"	59.9	109	"2900"
2015/6/25 23:58:25	1	"科颜氏酪梨眼霜(牛油果眼霜)14g"	"科颜氏酪梨眼霜(牛油果眼霜)14g，还你动人明眸！"	259	300	"2517"
2015/6/25 23:58:25	1	"MAKEON人鱼公主超强防水眼线笔"	"MAKEON人鱼公主超强防水眼线笔（5支套盒）。眼线，眼影，卧蚕，一盒全get!"	89	179	"2176"
2015/6/25 23:58:25	1	"skin1004蚕丝皂100g"	"一“皂”两步走，仨月急换脸！skin100蚕丝面膜皂，清洁毛孔，保持弹润！"	49.9	99	"2796"
2015/6/25 23:58:25	1	"爱茉莉纤体饮料(咖啡味30袋)"	"韩国爱茉莉纤体饮料(30袋)切断脂肪链，安全不反弹，轻松享“瘦”！"	79	139	"2621"
2015/6/25 23:58:25	1	"雅诗兰黛浓翘睫毛膏2.8ml"	"雅诗兰黛(Estee Lauder)浓翘睫毛膏2.8ml，美睫沙龙华丽来袭！"	39.9	59	"2800"
2015/6/25 23:58:25	1	"菲诗小铺自然阳光冰爽防晒霜"	"肌肤随身携带“空调”！The face shop冰感防晒霜，涂抹瞬间-5℃，so cool"	99	179	"2444"
2015/6/25 23:58:25	2	"谜尚金雪气润BB膏"	"谜尚最新震牌之宝，金雪气润BB膏，用谜尚BB膏，你就是韩剧！"	119	219	"2234"
2015/6/25 23:58:25	1	"水宝宝晒后修复舒缓芦荟胶 8oz"	"水宝宝晒后修复舒缓芦荟胶 8oz，保湿、镇痛、晒伤救助第一产品。"	79.9	89	"2335"
2015/6/25 23:58:25	1	"Guerisson马油24K金面膜贴套装"	"媲美真金，修复奇迹！Guerisson马油24K金面膜贴，还你活力肌肤！"	99	159	"2309"
2015/6/25 23:58:25	1	"niniMONICA空气感立体双效遮瑕膏"	"号称业界最强遮瑕！niniMONICA双色遮瑕膏7g，变身VIVI女神，迷晕他！"	58	120	"2531"
2015/6/25 23:58:25	1	"可莱丝（CLINIE）胶原蛋白洗面奶"	"可莱丝胶原蛋白洗面奶170ml，洁面变成美肤第一步。抗击氧化、一嫩到底。"	49	89	"2431"
2015/6/25 23:58:25	1	"CEPEE 私处清洗液"	"这年头颜值高能整，内在干净才科学！日本私处清洁TOP1：CEPEE私处清洗液"	49	115	"2587"
2015/6/25 23:58:25	1	"HOTFACE V脸提拉紧致面膜贴五片"	"脸大就显胖！Hot&amp;FaceV脸提拉紧致面膜贴（5片），挂出来的小V脸！"	59	115	"2416"
2015/6/25 23:58:25	1	"自然乐园舒缓保湿芦荟凝胶洗面奶"	"告别吸油纸，丢掉补妆盒！自然乐园一出手，切断出油源头，占领颜值高地。"	39	69	"2444"
2015/6/25 23:58:25	1	"玛丽布高防护防晒乳液"	"玛丽布高防护防晒乳液 SPF30+ 200ml，夏日轻薄高效“防护伞”"	75	85	"2691"
2015/6/25 23:58:25	1	"GENKI Grapefruit洗发水"	"日本乐天市场10年不败的【少女发香】，给他轻易忘不掉的香滑触感。"	89	145	"2387"
2015/6/25 23:58:25	1	"Demeter多重功效防晒精华SPF37"	"油腻感终结者！好闻到爆的防晒霜，SPF37持久防晒，不怕阳光大胆露"	59	109	"2281"
2015/6/25 23:58:25	1	"迪维多摩睫毛延长纤维"	"轻轻一涂，睫毛瞬间增长200%！美国DivaDerme睫毛魔术纤维，立显嫁接假睫毛"	99	208	"2481"
2015/6/25 23:58:25	1	"OSEQUE双重防晒喷雾SPF50\/PA+++"	"打破防晒界单一属性的【变形金刚】！1喷1抹随意切换，防晒选择不再困难。"	69	119	"2414"
2015/6/25 23:58:25	1	"任玫瑰蔷薇洁面啫喱 150ml"	"英国十五年天然护肤品牌，来自头等舱的温和洁面 ，（REN）玫瑰蔷薇洁面啫喱"	89.9	186	"2324"
2015/6/25 23:58:25	1	"紧实腿部滾珠按摩精华"	"久坐久站、长期不运动，腿型也能性感夺目。紧实腿部滾珠按摩精华。"	59	99	"2253"
2015/6/25 23:58:25	1	"蔻萝兰维他命B防脱洗发水400ml"	"蔻萝兰维他命B防脱洗发水400ml，畅销欧洲几十年的著名防脱生发洗发水。"	95	95	"2655"
2015/6/25 23:58:25	1	"奈尔芦荟羊毛脂脱毛膏255g"	"告别毛手毛脚，光滑肌肤脱下来！奈尔（Nair）芦荟羊毛脂脱毛膏255g"	69	75	"2452"
2015/6/25 23:58:25	1	"思亲肤新鲜水果唇腮两用彩盘"	"被评为韩国史上“整形级”的彩妆盒，Skinfood唇腮两用彩盘一起来“妆”韩妹"	59	99	"2412"
2015/6/25 23:58:25	1	"恋爱魔镜睫毛王睫毛膏BK999"	"恋爱魔镜睫毛膏之王，纤长、丰盈卷翘、持久定妆，打造属于你的king size。"	79	148	"2303"
2015/6/25 23:58:25	1	"海蓝之谜浓缩修护眼部精华霜3ml"	"海蓝之谜浓缩修护眼部精华霜3ml，晦暗、无光泽的肤色被一扫而光。"	107	400	"2610"
2015/6/25 23:58:25	1	"VITA 3000+维他命B精华面霜"	"维他命B精华面霜3支装，修复问题肌肤，每日遮瑕不如肌肤根本上修复"	69	139	"2402"
2015/6/25 23:58:25	1	"雅诗兰黛特润修护肌透精华露"	"见证10大年轻真相！雅诗兰黛特润修护肌透精华露7ml (无盒)。"	49.9	69	"2609"
2015/6/25 23:58:25	2	"ALOVIVI 蜂王浆VC精华面膜"	"日本药妆店销量超越日用卫生巾的【麻袋面膜】。45片【1斤装】让你亮出来！"	49	89	"1236"
2015/6/25 23:58:25	1	"思亲肤蛋白明亮细致卸妆油"	"“水感卸妆油”脸妆、唇妆、眼妆急速卸掉！质地像水一样清爽的卸妆油！"	79	169	"2369"
2015/6/25 23:58:25	1	"珂润Curel 润浸保湿卸妆啫喱130g"	"@Cosme卸妆类第2名，珂润Curel润浸保湿卸妆啫喱130g，肌肤不做“碱”法！"	69	98	"2465"
2015/6/25 23:58:25	1	"莎娜（SANA）豆乳美肌保湿化妆水"	"日本开架式药妆第一品牌，女人我最大推荐，SANA开启大豆新补水时代。"	59	119	"2631"
2015/6/25 23:58:25	2	"花王（KAO）蒸汽眼罩无香型"	"亲“眼”见证，花王蒸汽眼罩无香型，每天15分钟永别浮肿！黑眼圈！"	79	128	"573"
2015/6/25 23:58:25	1	"璞帝妃黄金凝胶眼部贴膜"	"一秒变女神！璞帝妃（PETITFEE) 黄金凝胶眼部贴膜"	69	109	"2620"
2015/6/25 23:58:25	1	"Kranz木炭皂 90g"	"以“黑”洗“黑”，毛孔的清道夫，Kranz木炭皂 90g"	39	69	"2381"
2015/6/25 23:58:25	1	"TOSOWOONG Monster抗皱美白乳"	"白与不白让你判若两人！10秒瞬变白富美，韩国妹子随身必备的美白霜！"	79	139	"2749"
2015/6/25 23:58:25	1	"可莱丝EYE ANGLE黄金眼膜贴"	"黄金开路，蜗牛护驾！可莱丝黄金眼膜贴5对\/盒，一贴=眼霜一周使用效果！"	69	129	"2654"
2015/6/25 23:58:25	1	"倩碧高感光睫毛膏3.5ml"	"倩碧(Clinique)高感光睫毛膏3.5ml，使您的眼睛更富东方神韵！"	39.9	59	"2389"
2015/6/25 23:58:25	1	"PIEU肌源海盐精华修复面霜"	"韩国最火购物节目get it beauty热推的修复神话A&#039;PIEU海盐精华修复面霜！"	99	220	"2740"
2015/6/25 23:58:25	1	"Rooibos碳酸水洁面水"	"Rooibos碳酸水洁面水，洁面、卸妆、护肤，一步搞定！"	59	120	"2521"
2015/6/25 23:58:25	1	"SWISSPURE 水分泡沫洁面乳"	"摆脱夏日油光闪闪！脱销SWISS PURE水分泡沫洁面乳，打一场洁面泡泡战！"	59	99	"2649"
2015/6/25 23:58:25	2	"AHC修复抗皱水润眼霜"	"韩国美女并非真的不老，而是眼部年轻，30天精准修复眼周细胞，给你完美感动"	119	289	"221"
2015/6/25 23:58:25	2	"高丝婴儿肌 VC美白保湿面膜套组"	"让婴儿般的皮肤与你相随，日本无可撼动的面膜王牌，顷刻焕发细嫩白皙美肌"	69	149	"13"
2015/6/25 23:58:25	2	"玫瑰花蕾膏管状3件套"	"Rosebud Smiths玫瑰花蕾膏管状3件套！开启属于你的美唇之旅！"	79	149	"116"
2015/6/25 23:58:25	2	"九朵云CloudX高保湿美白祛斑霜"	"边保湿边祛斑，让你惊呼amazing!九朵云Cloud-X高保湿祛斑霜50ml。"	99	179	"6"
2015/6/23 23:57:59	1	"娇兰幻彩流星粉球02# 25g"	"来自奢华大牌的粉妆奇迹！娇兰幻彩流星粉球（白皙肤色）02# 25g。"	299	520	"7486"
2015/6/23 23:57:59	1	"麦迪安86牙膏蓝色清新版3支装"	"不是所有烟渍黄牙都要用洗牙变白，软化牙垢的MEDIAN，刷牙也能快速亮白牙齿"	45	79	"37986"
2015/6/23 23:57:59	1	"迪奥克丽丝汀魅惑润唇蜜3.5g"	"迪奥(DIOR)克丽丝汀魅惑润唇蜜3.5g，涂抹一刻，美丽即现！"	199	290	"7810"
2015/6/23 23:57:59	1	"水宝宝水嫩快干防晒喷雾SPF30+"	"水宝宝水嫩快干防晒喷雾SPF30+ 6oz，让幼嫩的肌肤可以尽情享受夏日阳光。"	99	109	"11134"
2015/6/23 23:57:59	1	"欣兰黑里透白冻膜225g"	"清洁面膜佳丽三千，欣兰黑里透白冻膜225g，当属皇后！"	89	218	"9921"
2015/6/23 23:57:59	1	"熊野油脂马油滋润无硅洗发水"	"马油正流行，护发也风行！拒绝假顺滑！马油洗发水，日本护发新秘笈！"	59	115	"13207"
2015/6/23 23:57:59	2	"高丽雅娜涂抹式肉毒杆菌精华"	"女人最怕人未老色先衰！高丽雅娜涂抹式肉毒杆菌*28，去皱紧致，28天焕颜！"	499	719	"1995"
